F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-2.7345,1081.12,922.32,14268.92,5.16,9512.01,-2.4351,-1115.84,3093.05,55.44,-89837.64,1.7842,4.25758,1,-1.395,-1.513,0.4766,-5.4576,-5.7228,1,,False
-0.6111,2987.82,919.32,9550.92,2.16,8250.81,-2.4256,-674.44,3447.15,28.88,-89877.45,1.1828,9.417,0,-1.6551,-0.8577,0.40108,-4.6214,-7.3902,0,,True
-0.18846,2712.92,2206.62,7484.52,2.16,9320.28,-1.7005,-1509.12,3290.05,36.5054,-90008.13,3.15,10.388,1,-3.384,-2.715,2.382,-5.0092,-8.394,0,29.34,False
-0.10185,2695.02,4759.92,7649.8,5.16,7762.11,-2.982,-1056.64,2989.65,37.643,-90058.131,2.3162,11.97,1,-2.926,-0.8361,1.4274,-4.7762,-12.162,0,36.69,True
-2.5212,2570.12,2326.62,7287.12,5.16,8920.89,-2.66,-1339.8,2861.15,41.81,-90000.24,1.229,13.724,1,-1.5706,-1.0918,3.4,-5.495,-8.424,1,38.07,True
-0.6522,1960.22,2239.92,8523.72,2.16,8710.71,-1.8647,-1340.02,3212.788,15.94,-89989.26,4.682,11.254,1,-1.9101,-0.4957,0.773,-5.1328,-5.8422,1,31.53,False
-0.34689,2805.08,1818.51,8090.72,5.16,7569.51,-3.269,-1372.56,3290.6,43.606,-89934.51,1.4894,12.353,1,-1.9111,-0.646,3.614,-6.3068,-8.172,1,,True
-1.761,2615.62,1638.42,10316.92,2.16,9088.53,-1.6715,-1266.72,3078.15,41.64,-89946.51,2.1576,15.54,1,-1.5123,-0.9178,1.6094,-6.346,-7.4588,1,36,False
-0.9918,2786.68,1607.856,8126.72,2.16,13794.21,-1.9192,-1559.76,3249.28,25.116,-90132.75,2.842,5.552,0,-4.646,-0.43475,1.07,-7.876,-7.1246,1,36.24,True
-0.10032,2881.13,1440.24,7710.9,2.16,5247.21,-2.1327,-1312.62,3264.93,37.6866,-90189.09,4.638,16.52,0,-1.9771,-0.5125,1.5828,-5.2866,-9.78,0,30.84,False
-6.339,2791.08,6913.92,9288.72,2.16,10201.71,-2.0018,-1610.54,3327.75,44.468,-90077.937,2.49,10.807,0,-1.8491,-0.6696,1.4488,-4.51486,-8.29,0,,True
-0.3588,3024.72,1730.34,8082.32,2.16,9389.25,-1.8766,-1499.72,3333.95,37.394,-90105.63,3.238,4.237677,1,-4.616,-0.9525,2.242,-4.8508,-6.9896,1,34.86,False
-0.12648,2853.89,1792.35,9111.72,5.16,8695.71,-2.385,-1411.9994,3432.05,41.89,-90076.662,1.2622,53.99,1,-1.8715,-0.9503,4.954,-8.844,-6.9788,0,,True
-0.9249,2077.02,1450.62,7649.96,2.16,12981.21,-2.856,-1422.998,3112.43,48.516,-89998.83,2.624,27.44,0,-2.54,-0.4967,1.294,-5.5862,-6.4802,0,,False
-0.7167,-2221.88,6076.92,8079.72,5.16,9107.64,-2.3903,-1345.9,3003.45,39.2092,-90072.819,0.9606,46.65,1,-2.032,-2.488,1.9242,-4.5942,-5.68674,1,35.19,True
-3.549,2959.52,-171.48,10156.92,2.16,8943.54,-3.019,-1369.62,4014.05,31.476,-90087.6,0.8718,8.75,0,-1.5144,-3.962,4.198,-4.647,-11.038,1,39.57,True
-0.5628,2203.92,1502.07,8292.12,5.16,9464.7,-2.4172,-1350.3,3016.75,19.472,-90146.94,1.318,6.766,1,-2.657,-0.673,2.732,-9.214,-6.007,0,34.23,False
-0.23256,2792.05,1618.05,8094.32,2.16,6003.21,-1.9868,-1311.36,3120.26,27.336,-90141.33,2.624,5.286,0,-3.427,-0.609,4.576,-6.5,-8.96,0,31.77,True
-5.604,2685.62,1709.58,4118.92,5.16,-2729.79,-2.19,118.96,2622.05,31.766,-90024.27,0.6766,16.01,1,-1.35207,-0.40748,0.454,-9.974,-8.666,0,,True
-0.0609372,1691.12,2626.32,5877.72,5.16,8771.91,-2.2939,-1394.024,3411.55,35.6964,-90258.96,0.768,7.573,0,-1.5514,-1.0283,2.0914,-5.2394,-5.9052,0,,False
-13.587,1510.12,1647.84,8320.12,2.16,9294.15,-2.0712,-1355.84,2033.35,42.794,-89901.87,0.5752,16.77,1,-2.511,-1.627,2.974,-4.9598,-5.9232,1,31.11,False
-0.15975,2725.12,7558.92,7714.7,5.16,10224.81,-2.702,-1892.84,5796.35,45.28,-90223.38,0.5902,9.397,1,-2.838,-1.352,1.6624,-4.51374,-7.1714,0,30.96,True
-1.7832,-188.88,1987.32,1132.92,5.16,10695.21,-1.64638,-1556.32,3332.05,27.86,-89946.99,2.0698,8.081,1,-1.38168,-0.6045,1.9756,-6.38,-5.72076,1,33.15,True
-0.6036,2798.4,1710.36,11852.92,2.16,8898.21,-1.7906,-1237.96,2324.25,39.696,-90053.926,0.49572,5.367,1,-1.3746,-2.932,2.334,-5.4508,-9.14,0,,True
-3.237,2389.12,2288.82,7561.72,5.16,5004.21,-1.8147,-839.44,3122.17,49.56,-90079.155,4.808,8.012,0,-1.8723,-0.44347,0.8138,-5.6728,-7.3806,0,,False
-1.0062,2809.14,1845.57,7228.32,5.16,8489.61,-1.6717,-1382.26,5117.35,33.382,-90057.062,0.4779,26.48,1,-1.4909,-1.1438,2.286,-7.446,-6.4154,1,,True
-3.675,2833.58,1800,8284.52,2.16,7313.31,-2.0715,-1235.76,3271.52,15.6,-90042.696,2.504,21.51,0,-2.354,-0.5732,0.7336,-7.016,-7.878,1,34.77,True
-1.254,3751.62,2253.12,9051.52,2.16,8176.11,-2.1765,-1009.24,3588.15,52.064,-90033.321,1.0244,7.927,1,-1.9825,-1.1304,0.6818,-4.51408,-6.0416,0,38.91,True
-0.8067,2017.12,1689.45,8350.12,2.16,6159.21,-2.0219,-1292.86,3115.77,58.24,-90203.19,4.808,8.232,0,-2.411,-0.5638,4.168,-9.586,-6.2056,0,32.01,True
-1.0527,2727.02,1889.52,8571.52,2.16,8310.81,-2.4643,-860.24,3161.92,37.5702,-90268.11,3.838,19.81,0,-2.363,-1.2647,0.8838,-7.878,-7.952,1,40.41,True
-1.7418,2780.9,1819.02,7164.12,5.16,9456.84,-1.6952,-1440.58,3339.05,39.706,-90480.63,1.8836,5.303,1,-1.5908,-0.7532,5.63,-8.792,-12.174,1,35.76,True
-4.398,2981.12,2269.62,8784.92,5.16,8876.31,-2.621,-1050.04,3686.45,28.806,-89894.46,0.8158,4.7,0,-1.7872,-2.297,0.5292,-5.263,-6.5876,0,32.64,True
-0.18117,2801.64,2084.22,10972.92,2.16,9788.91,-2.736,-1597.58,3240.06,55.614,-90103.98,6.556,15.59,0,-1.5919,-1.0955,1.4272,-5.589,-9.2,1,,True
-0.3852,2857.82,2257.02,7559.72,5.16,-5759.79,-2.3933,-1268.2,3690.25,40.274,-90075.438,0.6466,26.32,0,-2.395,-0.42492,2.262,-5.4602,-6.451,1,30.93,False
-0.8496,2197.92,2093.22,7264.52,2.16,9233.91,-1.9512,-1399.012,2979.85,35.5218,-90027.441,0.99,11.72,1,-1.5565,-2.8,2.948,-6.404,-6.663,1,36.84,True
-0.6732,95.12,4471.62,8333.32,2.16,9326.1,-1.63285,-1405.228,3129.33,36.7182,-90031.416,2.912,5.275,1,-2.574,-2.477,3.854,-4.6742,-5.8108,0,34.56,True
-1.7775,1156.12,219.42,7673.02,5.16,9590.91,-2.787,-1428.122,3671.75,37.4836,-90096.96,0.5832,4.8885,0,-2.786,-0.8143,3.858,-4.50248,-5.69266,0,,False
-1.4697,2804.81,1417.17,11464.92,2.16,8973.24,-2.1982,-1151.44,3387.95,50.77,-89971.71,0.49974,9.708,1,-1.37515,-1.0845,0.667,-6.426,-7.0188,1,,False
-0.060013218,2682.92,1239.42,8141.72,5.16,8674.71,-1.7946,-1365.66,3229.06,46.91,-90055.12,1.488,4.7829,0,-2.0808,-0.4917,2.1768,-5.6874,-5.9532,1,,False
-5.004,2621.62,1733.01,8352.52,2.16,9216.327,-1.7265,-202.84,3167.31,37.973,-90247.56,4.708,17.89,0,-2.308,-0.8996,0.35758,-5.3416,-7.3988,0,,True
-0.20415,1851.32,1543.56,7753.88,2.16,9418.92,-1.61381,-1351.62,3160.91,46.01,-89846.79,6.766,60.55,1,-3.503,-0.43015,3.742,-5.854,-6.2214,0,,False
-0.0609732,2672.32,1878.42,8076.52,2.16,9247.62,-1.7591,-1366.08,3191.85,20.904,-90318.27,1.9726,19.05,1,-3.303,-2.498,0.5354,-5.5888,-7.4062,1,35.04,True
-1.4634,2769.13,1400.16,7909.04,2.16,9286.38,-2.2611,-1427.844,3458.25,50.592,-90010.77,0.53874,11.222,0,-3.587,-3.037,2.414,-6.0118,-8.472,0,39.57,False
-0.3693,1753.12,425.52,8791.32,2.16,6728.91,-2.999,-1307.58,2868.35,34.598,-90034.047,1.3834,11.831,0,-2.1867,-0.5756,4.532,-4.48948,-5.8134,1,,True
-1.2531,2214.22,2047.02,7604.12,2.16,7795.71,-2.2269,-852.04,3156.36,36.083,-97488.33,2.62,6.662,1,-1.5081,-0.8145,0.719,-6.438,-6.2216,0,30.42,False
-1.4688,2584.52,2783.52,7494.52,5.16,9291.06,-2.797,-1494.4,3382.85,41.628,-91284.03,1.4852,12.867,1,-2.715,-1.874,2.0698,-4.85,-6.8218,1,,True
-0.15075,2764.07,1588.1727,9124.72,5.16,5421.21,-2.1983,-827.04,1407.35,37.43606,-90053.737,0.52314,26.51,1,-1.8781,-0.574,1.0888,-7.34,-8.14,1,,False
-1.5888,2846.84,1822.62,7769.42,5.16,3870.21,-1.7824,-1405.89,3362.55,28.718,-89642.73,2.019,21.58,0,-3.308,-0.42749,4.2,-5.7446,-9.068,1,34.98,True
-1.4169,2701.12,1480.86,7671.96,5.16,9277.29,-2.638,-1406.378,3066.35,29.836,-90079.557,1.641,4.7035,1,-2.0399,-4.67,8.678,-5.8914,-9.906,0,,False
-0.09468,2715.52,1492.89,7811.6,2.16,8564.61,-3.156,-526.84,3141.55,19.234,-90136.26,3.004,15.29,1,-4.406,-1.2341,0.6084,-4.5562,-8.166,1,29.31,False
-2.0913,2877.46,2681.82,8117.72,5.16,642.21,-1.6459,-1360.82,3649.65,50.048,-90041.46,0.8792,6.505,0,-3.839,-0.41503,1.3796,-5.274,-7.948,1,,True
-2.3184,2100.02,1638.6,7725.4,5.16,8052.21,-1.8669,798.96,3149.58,24.102,-90059.877,5.708,15.98,1,-1.8496,-0.8505,0.4199,-7.042,-6.233,1,31.41,False
-0.3951,2800.16,1760.28,8953.52,5.16,11431.41,-2.2318,-1623.04,3264.04,45.044,-90096.39,3.974,24.08,1,-1.9156,-0.4635,1.0982,-9.3,-10.268,1,,True
-1.6092,2186.42,1550.13,7701.52,2.16,8669.31,-3.148,-1002.04,3020.55,40.632,-90070.764,1.5966,4.9855,1,-1.8137,-1.453,1.1286,-5.1862,-6.1136,1,36.42,False
-1.2501,2724.32,2489.82,13922.92,5.16,9761.31,-1.9507,-1426.772,3004.85,20.888,-90054.915,1.1994,15.31,1,-1.4037,-1.1607,2.642,-5.0864,-11.098,1,,True
-6.24,1159.12,1777.74,11116.92,5.16,10224.21,-2.156,-1024.84,2983.55,30.32,-90091.53,2.2948,9.946,0,-1.5429,-0.5481,0.708,-8.992,-6.0626,1,,True
-0.7971,3104.42,2126.22,9402.92,5.16,7914.21,-1.9351,-1329.5,3274.54,39.83,-89992.32,3.422,6.509,1,-1.981,-0.8177,1.8254,-5.0984,-6.6668,0,35.49,False
-2.1897,2106.02,1546.83,9577.32,5.16,9482.64,-1.7881,-1551.58,3221.89,51.196,-86007.33,5.364,27.02,0,-1.5347,-1.489,0.8548,-5.053,-5.8294,1,31.35,False
-0.1071,2422.42,2256.42,10084.92,5.16,6159.21,-1.6985,-1348.44,1425.35,34.26,-90090.42,0.53334,8.6,1,-1.5138,-0.44738,4.122,-6.348,-7.2418,1,,True
-1.9914,2801.67,1040.52,18206.92,5.16,10226.91,-2.757,-998.64,3128.3,36.706,-89854.68,1.205,10.846,0,-1.35286,-0.5957,0.36312,-5.6214,-10.138,0,,True
-0.0614751,2797.54,1932.42,7956.46,5.16,6998.61,-1.9396,-214.24,2944.55,43.136,-90151.2,0.8132,28.92,0,-4.559,-0.7831,0.5902,-4.8618,-7.1984,0,34.83,True
-2.3601,2093.52,2094.72,8078.12,5.16,8561.01,-4.236,-1263.64,3095.85,32.956,-90044.712,2.2586,11.409,1,-4.347,-1.772,3.114,-6.0432,-5.9024,1,37.86,True
-0.9966,2538.82,1996.62,6958.12,5.16,9015.12,-3.229,-1367.48,3198.84,35.3652,-90023.25,5.116,7.441,0,-1.5144,-0.8559,0.9502,-7.258,-7.5212,0,,False
-2.0562,2494.22,10666.92,7452.52,5.16,9194.13,-1.8765,-1394.848,3110.59,15.8,-90050.691,1.2216,6.58,1,-1.7729,-3.358,2.149,-4.43916,-7.3696,1,37.02,True
-2.7852,2291.82,2550.42,7579.52,2.16,8234.91,-2.5238,-1322.56,3022.05,46.75,-90039.174,2.1156,10.682,0,-2.622,-1.203,5.306,-5.0316,-6.6604,1,,False
-0.4653,2665.92,1946.52,8202.12,2.16,8581.71,-2.747,-1372.44,3204.203,33.754,-90053.379,0.5505,5.579,0,-2.2237,-0.8405,3.71,-5.1454,-6.48,0,34.5,False
-0.21957,2704.22,3445.62,8498.92,2.16,9363.9,-1.8263,-1699.24,3425.65,7.42,-90031.806,2.1022,31.79,1,-1.8221,-3.261,1.757,-5.5176,-8.378,0,,True
-2.001,2571.62,3247.02,7558.52,2.16,8509.11,-1.66779,-1180.84,2915.05,31.988,-89921.76,1.451,8.608,0,-2.326,-1.613,2.161,-4.933,-7.966,1,31.14,False
-8.664,2536.62,1974.12,7252.92,2.16,9488.46,-1.9045,-1407.214,2883.75,15.46,-90062.073,0.8016,7.404,0,-1.5239,-0.7637,6.86,-6.878,-7.896,0,33.42,False
-1.494,2753.96,1404.09,1078.92,2.16,9862.11,-1.7534,-1829.84,3198.22,22.022,-90112.08,0.6394,4.5553,1,-1.3664,-1.1713,0.5354,-6.1198,-11.772,1,31.59,False
-4.464,2845.21,2158.02,8399.92,2.16,7767.81,-2.1517,-1389.58,3366.05,42.45,-90144.24,1.9186,12.595,0,-2.508,-0.7897,3.546,-6.18,-14.096,0,,True
-0.26445,3010.62,1545.27,7796.58,5.16,8952.24,-2.5357,-1304.58,3433.35,25.808,-90032.391,1.9852,27.29,0,-1.5638,-2.933,0.8276,-7.806,-7.652,1,,False
-6.318,2788.64,1569.105,7020.52,2.16,8882.01,-2.2337,-1257.78,3207.625,40.896,-90121.17,3.054,30.69,0,-1.7143,-2.465,1.9522,-6.61,-8.536,1,32.88,False
-0.064002,1968.32,1775.16,8539.52,5.16,7282.41,-2.723,-1286.6,1718.35,29.182,-90938.73,0.53164,5.681,0,-1.9797,-0.6277,2.784,-9.096,-6.1088,0,32.94,True
-2.2869,2511.22,1680.9,10484.92,2.16,9269.16,-1.7713,-1055.84,3178.97,39.696,-89997.12,7.664,25.02,1,-1.535,-2.44,0.5276,-9.294,-7.1596,1,38.25,True
-1.0533,2934.92,1408.11,18018.92,2.16,9494.13,-2.644,-1478.98,3314.95,48.018,-90264.69,2.868,9.804,0,-1.38248,-1.446,2.912,-5.031,-7.2186,1,34.92,True
-1.4358,1165.12,2598.42,7618.32,2.16,8683.11,-1.61575,-1130.64,3114.69,43.83,-90032.037,2.654,21.77,1,-3.028,-2.666,2.0314,-5.1138,-5.8044,0,31.23,False
-0.09096,1907.52,1608.12,9506.52,2.16,10079.31,-2.915,-1132.24,3145.81,25.498,-90118.83,4.744,20.45,1,-1.6431,-0.5036,0.8028,-8.94,-6.1206,1,31.44,False
-0.34989,2952.32,1367.82,7794.66,5.16,9018.3,-1.7845,-1278.88,3508.25,46.396,-90459.63,1.2084,4.5436,0,-2.2335,-1.755,0.40984,-7.074,-7.3966,0,34.02,False
-0.6177,3044.22,976.02,8273.52,5.16,8898.45,-1.6847,-919.44,3227.84,17.344,-89903.67,2.686,7.892,1,-2.812,-0.9665,0.4616,-4.753,-5.8104,0,,False
-2.4936,2630.52,1712.43,7945.12,5.16,10467.51,-1.9202,-1414.96,3167.4,28.95,-89829.24,3.302,7.655,0,-1.37312,-0.5194,5.412,-13.022,-8.982,1,,True
-0.10491,2703.92,2314.02,8544.72,2.16,8473.71,-3.455,-1315.5,3057.65,32.104,-90065.781,1.4364,25.18,0,-1.5011,-0.7466,1.9618,-5.9368,-10.014,1,34.44,False
-2.0721,-2309.88,4472.82,8460.32,5.16,8394.81,-2.4911,96.36,2579.05,28.628,-89981.85,1.142,4.5991,1,-2.379,-0.8421,0.5108,-4.6104,-5.71766,0,34.44,True
-1.2852,2615.72,1683.54,7854.558,5.16,8691.81,-3.262,-720.24,3061.95,41.97,-90005.61,2.2928,17.58,1,-1.7243,-1.4,0.7686,-5.9728,-7.642,1,32.73,False
-2.0724,2526.62,1834.5,8267.12,5.16,10906.11,-2.596,-1437.72,3189.62,27.11,-86748.33,3.858,10.177,0,-1.7808,-0.5178,3.406,-9.814,-7.714,0,33.15,False
-0.14529,2720.02,1395.24,7663.02,2.16,4587.21,-2.5545,-1258.74,3143.02,32.324,-90126.12,2.1156,13.951,0,-4.377,-0.5279,2.95,-8.566,-6.3166,0,31.62,False
-0.0605049,2728.24,1344.75,7336.92,2.16,9200.6637,-2.4902,-1403.85,3261.03,32.434,-90038.592,1.3588,6.414,1,-1.5556,-1.664,3.892,-5.2968,-7.2998,1,35.37,False
-1.9017,2912.49,1750.62,7772.54,5.16,4998.21,-2.2434,-1400.66,3261.69,35.2544,-90066.213,5.192,14.042,0,-3.746,-0.4807,4.22,-8.974,-5.74448,0,,False
-2.6718,2403.72,1849.65,7871.46,5.16,9791.61,-1.63012,-1465.34,3099.55,48.418,-89999.79,1.6132,17.18,0,-1.955,-0.9091,0.8468,-7.298,-7.1264,1,,True
-0.10449,1653.12,6523.92,7839.204,2.16,9089.91,-2.66,-986.84,3125.26,33.418,-90221.43,2.634,7.262,0,-3.787,-2.815,0.6484,-4.5484,-6.0974,1,30.39,False
-1.1757,2739.71,4454.52,8855.32,2.16,11521.41,-2.169,-1530.06,3329.85,32.908,-90123.51,4.31,8.266,1,-1.35368,-0.7182,4.836,-4.6506,-7.2838,1,38.73,True
-3.078,3190.52,1869,8898.72,2.16,6893.91,-1.795,-1341.68,3279.81,34.008,-90185.25,4.922,9.06,1,-2.1144,-0.8385,3.748,-5.0506,-7.2224,0,,True
-0.14943,1923.62,4533.72,12958.92,2.16,9232.02,-2.5485,-1370.56,3176.28,39.658,-89964.45,6.316,14.108,0,-1.3924,-3.393,2.0004,-4.6616,-6.2356,0,,False
-0.12219,2730.45,2812.32,7344.32,5.16,9570.81,-1.9023,-2185.04,3868.65,30.236,-90132.24,0.9528,24.98,0,-2.085,-2.246,0.828,-5.0208,-8.438,1,,True
-1.9629,2840.44,1488.36,8053.12,5.16,8961.72,-2.0953,-1312.56,3375.85,33.814,-89983.92,0.709,6.007,1,-1.6768,-2.208,1.9716,-6.488,-6.3884,1,,False
-0.3669,3210.22,1883.37,14804.92,5.16,9060.72,-3.573,-1409.3752,3336.15,30.042,-90066.615,2.41,7.767,1,-1.37246,-3.306,3.898,-6.772,-5.9458,0,38.67,True
-1.4871,2823.89,3391.32,10068.92,5.16,8032.11,-2.0357,-1267.6,3254.27,39.824,-90566.13,2.0826,13.472,0,-1.4838,-0.8288,1.3538,-4.6544,-11.144,1,,True
-2.2965,2795.18,1302.93,8344.72,5.16,8479.11,-1.9419,804.96,2755.75,35.5066,-89926.38,0.9626,5.0938,1,-2.665,-1.1588,0.42356,-4.937,-11.536,0,,False
-0.6663,2185.72,1965.12,15714.92,5.16,9142.05,-2.798,-1299.88,856.35,41.288,-90033.513,0.54418,11.355,0,-1.36163,-2.103,2.2218,-9.156,-7.0682,1,,True
-2.0235,697.12,2367.72,8813.72,2.16,9423.75,-2.85,-1357.02,3134.23,39.992,-89942.43,3.316,23.59,1,-1.9764,-0.9956,2.004,-5.1126,-5.8262,1,,True
-0.16842,2693.72,1557.387,7769.58,5.16,9331.89,-3.269,-1286.5,3086.45,39.49,-90158.04,1.8382,5.791,1,-3.173,-1.531,1.0348,-10.26,-9.238,1,,False
-7.851,2688.12,3358.32,7651.6,5.16,-584.79,-1.7836,-1363.56,3255.42,30.762,-90135.87,2.664,61.62,0,-3.231,-0.40299,1.5036,-5.229,-8.246,1,34.5,True
-4.053,2493.92,201.72,12712.92,2.16,9273.87,-1.994,-656.44,3138.5,31.992,-90167.4,2.576,21.5,1,-1.4134,-1.72,0.3951,-4.44766,-6.457,1,,False
-5.514,2983.12,1337.25,10032.92,5.16,9763.71,-3.316,-1757.84,3312.35,64.9,-90058.989,4.46,20.8,0,-1.6351,-0.9795,1.019,-5.6062,-7.786,0,,True
-0.5271,2576.52,3522.12,11342.92,5.16,8564.91,-1.8512,1752.96,2926.55,30.708,-89985.66,1.42,8.3,1,-1.6015,-1.628,0.37658,-4.884,-6.8918,0,,True
-0.17682,2700.62,-1744.08,2312.92,5.16,9743.61,-1.9812,-1548.44,3464.35,22.262,-90065.334,0.742,28.76,0,-1.391,-1.286,1.3876,-4.47178,-8.002,1,,False
-9.129,2800.35,1615.368,8769.12,5.16,11988.81,-4.204,-1481.18,3235.63,26.528,-90307.59,3.008,9.126,0,-2.326,-0.5541,2.596,-6.1062,-10.934,0,37.95,True
-0.31872,2691.12,1795.35,7770.24,5.16,7840.41,-2.958,-846.44,3015.95,37.0088,-90125.55,1.727,12.138,1,-4.566,-0.9944,1.0024,-7.832,-9.038,1,35.55,True
-2.2581,2804.13,2232.12,11946.92,2.16,9519.21,-3.272,-1683.24,4382.35,45.156,-90037.65,0.6776,7.751,1,-1.5359,-1.744,1.6018,-6.646,-7.91,1,,True
-3.216,2018.02,-1396.38,12654.92,2.16,10050.21,-1.79,-1477.06,3181.96,36.315,-90057.339,2.546,14.37,1,-1.434,-1.2204,1.8774,-4.59,-5.8642,1,30.12,False
-1.0371,2647.92,3560.82,7769.96,2.16,9134.13,-3.669,-1437.8,3230.66,44.7,-90106.32,5.672,11.674,1,-2.611,-0.8394,2.1524,-4.7076,-7.1596,1,,True
-0.060025545,2811.37,1741.68,6000.12,5.16,8774.61,-1.60122,-1317.62,3438.15,39.848,-90090,1.2274,8.365,0,-1.5037,-1.937,1.4534,-8.5,-7.794,1,34.17,True
-7.44,3135.62,1666.38,7940.1,2.16,9243.63,-1.7714,-1788.44,3693.45,39.1078,-90089.34,1.0184,24.97,1,-2.448,-3.834,0.7448,-6.988,-5.72188,1,,False
-3.471,2764.16,992.52,8177.72,2.16,9034.89,-2.4883,-1355.98,3107.15,42.118,-90002.22,2.614,14.137,1,-3.184,-0.9065,4.77,-5.4528,-8.81,1,,False
-0.060744,2693.02,3276.72,7522.32,5.16,9321.06,-2.3303,-1560.88,3638.95,28.762,-90044.199,1.248,10.488,1,-2.558,-3.121,2.548,-4.9936,-7.334,0,,True
-0.06013626,2779.3,1527.63,8802.72,2.16,9758.61,-2.0407,-1466.82,3267.82,43.794,-90023.34,2.928,6.39,1,-2.102,-1.2368,3.506,-5.3924,-6.639,1,,False
-0.13737,2089.02,1302,7563.72,5.16,9330.87,-2.0057,-1508.94,3437.45,25.738,-90039.783,1.052,13.68,1,-1.992,-1.824,1.143,-5.607,-5.7109,0,32.1,False
-1.3749,2915.33,609.42,8673.32,2.16,9125.43,-1.6824,-1373.22,3296.82,32.746,-90069.117,2.734,28.5,0,-1.6652,-4.679,2.336,-5.0232,-8.842,0,,True
-3.801,2779.43,1849.35,7990.52,2.16,8596.41,-1.8577,-1396.828,3285.23,39.672,-90160.08,2.263,5.837,0,-1.9383,-1.2814,7.414,-7.69,-7.126,1,38.58,False
-0.16743,2830.032,1718.28,8406.72,5.16,8174.61,-1.58997,-1384.84,3522.65,52.09,-89888.97,0.853,8.474,1,-2.2851,-0.6518,1.5614,-9.4,-6.8002,1,34.65,True
-0.088086,2654.72,2331.72,5933.12,5.16,9231.12,-2.4644,-1265.02,2624.95,44.308,-90092.1,0.9036,8.964,0,-1.4862,-4.385,1.1036,-5.3002,-10.602,1,36.9,True
-0.15342,2201.92,1560.09,7404.32,5.16,8685.81,-1.9879,-1095.64,2827.35,37.615,-90047.403,1.3576,5.977,0,-1.4694,-1.53,1.6888,-9.958,-6.3466,1,,False
-0.0620625,2428.42,12619.92,7944.16,2.16,9306.03,-1.8036,-1625.04,3251.68,29.806,-89719.53,6.188,8.772,1,-3.637,-2.323,1.3586,-4.45666,-6.2964,0,,True
-0.18606,-1326.88,3039.72,5786.92,2.16,10082.61,-3.29,-1389.16,3084.95,29.366,-85437.33,4.958,39.3,1,-1.4223,-0.9279,6.986,-4.7574,-5.876,0,,False
-1.11,2542.52,2863.32,8657.12,5.16,5892.21,-2.2443,-1310,3084.45,38.7048,-90186,2.734,7.499,1,-2.1679,-0.5908,4.352,-5.225,-7.0568,0,,True
-0.081792,2626.02,1849.59,11952.92,5.16,9266.7,-2.5222,-1217.68,3124.46,31.324,-89863.71,2.396,20.6,1,-1.4306,-3.385,0.459,-6.944,-8.166,1,,True
-1.212,2984.12,1472.64,11814.92,2.16,8716.71,-2.1366,-1381.16,3366.95,35.2422,-90045.435,1.3952,16.97,1,-1.4461,-1.41,4.97,-5.3692,-7.1426,1,,False
-3.126,2565.42,1431.54,11000.92,5.16,9436.29,-3.12,-1131.04,2938.45,48.336,-90256.17,1.1926,8.955,1,-1.5045,-1.2308,0.7648,-8.466,-6.6918,1,31.68,False
-0.8712,2839.91,1822.53,4856.92,2.16,-74.79,-3.035,-1401.712,3317.85,48.098,-89898.69,3.362,8.059,0,-1.4655,-0.42465,3.218,-8.62,-6.4368,1,,False
-1.3053,3770.62,1071.12,8562.32,5.16,7259.01,-1.8112,-1377.64,3521.55,46.106,-89925.66,1.375,23.24,0,-2.097,-0.7185,4.308,-4.9632,-6.1248,0,,True
-4.413,2676.62,4057.92,8080.32,2.16,9656.91,-2.156,-1393.204,2077.35,22.34,-90181.62,0.5758,12.193,1,-3.383,-0.5802,3.144,-5.0458,-10.914,1,34.05,False
-0.09903,2121.32,4816.92,7653.08,5.16,7571.61,-3.502,-1314.28,3141.44,17.06,-90373.53,2.2336,40.4,0,-1.4485,-0.5986,2.318,-4.568,-6.1982,0,,False
-3.48,2169.62,1842.75,7900.16,5.16,9839.91,-1.8715,-1444.38,2803.55,5.42,-90098.49,0.761,18.93,1,-2.466,-1.0523,1.7318,-6.854,-6.616,1,,False
-6.468,2425.72,1410.72,8319.92,2.16,9115.23,-2.1801,-1297.34,2966.15,32.006,-90030.297,0.6288,8.41,0,-1.417,-2.544,1.5534,-5.1618,-6.1364,1,31.65,False
-0.7389,2865.18,1591.845,11584.92,5.16,8195.91,-2.4527,-1228.26,3285.36,43.612,-90053.974,2.542,16.56,1,-1.4826,-0.8487,0.9576,-5.692,-12.032,1,32.25,False
-0.14142,2090.62,1941.12,7612.72,2.16,-431.79,-2.1806,-1341.58,3077.65,36.0174,-90040.377,1.4146,7.95,0,-2.445,-0.4613,6.24,-6.85,-6.0088,1,,False
-0.4158,1760.12,1894.02,7750.02,5.16,10489.41,-2.794,-1350.16,3079.95,46.52,-90310.02,3.18,11.96,0,-3.087,-0.6577,1.3886,-6.648,-6.4736,1,35.64,True
-0.34197,2844.92,2778.12,7602.32,5.16,8237.61,-2.5519,-1289.42,3854.45,24.876,-90158.91,0.5183,6.693,0,-2.471,-1.448,2.78,-4.636,-8.592,0,,False
-0.23973,2706.52,2478.42,7811.94,5.16,9190.599,-2.226,-1595.96,3244.41,40.2,-90160.23,2.1824,14.85,0,-4.931,-1.875,0.4414,-5.3064,-8.612,0,,False
